run_accession,sample,ftp_url_read_1,ftp_url_read_2
ERR15625986,RCN13452,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/086/ERR15625986/ERR15625986_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/086/ERR15625986/ERR15625986_2.fastq.gz
ERR15626012,RCN13480,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/012/ERR15626012/ERR15626012_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/012/ERR15626012/ERR15626012_2.fastq.gz
ERR15626034,RCN13502,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/034/ERR15626034/ERR15626034_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/034/ERR15626034/ERR15626034_2.fastq.gz
ERR15626042,RCN13512,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/042/ERR15626042/ERR15626042_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/042/ERR15626042/ERR15626042_2.fastq.gz
ERR15626048,RCN13518,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/048/ERR15626048/ERR15626048_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/048/ERR15626048/ERR15626048_2.fastq.gz
ERR15626061,RCN13533,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/061/ERR15626061/ERR15626061_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/061/ERR15626061/ERR15626061_2.fastq.gz
ERR15626062,RCN13534,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/062/ERR15626062/ERR15626062_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/062/ERR15626062/ERR15626062_2.fastq.gz
ERR15626065,RCN13538,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/065/ERR15626065/ERR15626065_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/065/ERR15626065/ERR15626065_2.fastq.gz
ERR15626066,RCN13539,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/066/ERR15626066/ERR15626066_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/066/ERR15626066/ERR15626066_2.fastq.gz
ERR15626069,RCN13542,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/069/ERR15626069/ERR15626069_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/069/ERR15626069/ERR15626069_2.fastq.gz
ERR14390304,RCN13410,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/004/ERR14390304/ERR14390304_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/004/ERR14390304/ERR14390304_2.fastq.gz
ERR14390306,RCN13410,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/006/ERR14390306/ERR14390306_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/006/ERR14390306/ERR14390306_2.fastq.gz
ERR14390316,RCN13414,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/016/ERR14390316/ERR14390316_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/016/ERR14390316/ERR14390316_2.fastq.gz
ERR14390421,RCN13452,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/021/ERR14390421/ERR14390421_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/021/ERR14390421/ERR14390421_2.fastq.gz
ERR14390423,RCN13452,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/023/ERR14390423/ERR14390423_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/023/ERR14390423/ERR14390423_2.fastq.gz
ERR14390487,RCN13477,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/087/ERR14390487/ERR14390487_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/087/ERR14390487/ERR14390487_2.fastq.gz
ERR14390488,RCN13477,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/088/ERR14390488/ERR14390488_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/088/ERR14390488/ERR14390488_2.fastq.gz
ERR14390492,RCN13478,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/092/ERR14390492/ERR14390492_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/092/ERR14390492/ERR14390492_2.fastq.gz
ERR14390494,RCN13479,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/094/ERR14390494/ERR14390494_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/094/ERR14390494/ERR14390494_2.fastq.gz
ERR14390495,RCN13479,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/095/ERR14390495/ERR14390495_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/095/ERR14390495/ERR14390495_2.fastq.gz
ERR14390499,RCN13481,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/099/ERR14390499/ERR14390499_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/099/ERR14390499/ERR14390499_2.fastq.gz
ERR14390500,RCN13481,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/000/ERR14390500/ERR14390500_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/000/ERR14390500/ERR14390500_2.fastq.gz
ERR14390513,RCN13485,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/013/ERR14390513/ERR14390513_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/013/ERR14390513/ERR14390513_2.fastq.gz
ERR14390526,RCN13490,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/026/ERR14390526/ERR14390526_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/026/ERR14390526/ERR14390526_2.fastq.gz
ERR14390541,RCN13495,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/041/ERR14390541/ERR14390541_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/041/ERR14390541/ERR14390541_2.fastq.gz
ERR14390559,RCN13501,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/059/ERR14390559/ERR14390559_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/059/ERR14390559/ERR14390559_2.fastq.gz
ERR14390560,RCN13501,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/060/ERR14390560/ERR14390560_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/060/ERR14390560/ERR14390560_2.fastq.gz
ERR14390566,RCN13503,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/066/ERR14390566/ERR14390566_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/066/ERR14390566/ERR14390566_2.fastq.gz
ERR14390581,RCN13508,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/081/ERR14390581/ERR14390581_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/081/ERR14390581/ERR14390581_2.fastq.gz
ERR14390589,RCN13512,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/089/ERR14390589/ERR14390589_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/089/ERR14390589/ERR14390589_2.fastq.gz
ERR14390591,RCN13512,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/091/ERR14390591/ERR14390591_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/091/ERR14390591/ERR14390591_2.fastq.gz
ERR14390635,RCN13529,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/035/ERR14390635/ERR14390635_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/035/ERR14390635/ERR14390635_2.fastq.gz
ERR14390662,RCN13538,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/062/ERR14390662/ERR14390662_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/062/ERR14390662/ERR14390662_2.fastq.gz
ERR14390663,RCN13538,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/063/ERR14390663/ERR14390663_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/063/ERR14390663/ERR14390663_2.fastq.gz
ERR14390664,RCN13539,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/064/ERR14390664/ERR14390664_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/064/ERR14390664/ERR14390664_2.fastq.gz
ERR14390665,RCN13539,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/065/ERR14390665/ERR14390665_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/065/ERR14390665/ERR14390665_2.fastq.gz
ERR14390667,RCN13540,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/067/ERR14390667/ERR14390667_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/067/ERR14390667/ERR14390667_2.fastq.gz
ERR14390668,RCN13540,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/068/ERR14390668/ERR14390668_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/068/ERR14390668/ERR14390668_2.fastq.gz
ERR15625952,RCN13414,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/052/ERR15625952/ERR15625952_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/052/ERR15625952/ERR15625952_2.fastq.gz
ERR15626010,RCN13478,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/010/ERR15626010/ERR15626010_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/010/ERR15626010/ERR15626010_2.fastq.gz
ERR15626017,RCN13485,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/017/ERR15626017/ERR15626017_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/017/ERR15626017/ERR15626017_2.fastq.gz
ERR15626022,RCN13490,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/022/ERR15626022/ERR15626022_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/022/ERR15626022/ERR15626022_2.fastq.gz
ERR15626027,RCN13495,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/027/ERR15626027/ERR15626027_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/027/ERR15626027/ERR15626027_2.fastq.gz
ERR15626035,RCN13503,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/035/ERR15626035/ERR15626035_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/035/ERR15626035/ERR15626035_2.fastq.gz
ERR15626039,RCN13508,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/039/ERR15626039/ERR15626039_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/039/ERR15626039/ERR15626039_2.fastq.gz
ERR15626057,RCN13529,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/057/ERR15626057/ERR15626057_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/057/ERR15626057/ERR15626057_2.fastq.gz
ERR14390311,RCN13412,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/011/ERR14390311/ERR14390311_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/011/ERR14390311/ERR14390311_2.fastq.gz
ERR14390319,RCN13415,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/019/ERR14390319/ERR14390319_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/019/ERR14390319/ERR14390319_2.fastq.gz
ERR14390415,RCN13449,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/015/ERR14390415/ERR14390415_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/015/ERR14390415/ERR14390415_2.fastq.gz
ERR14390417,RCN13449,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/017/ERR14390417/ERR14390417_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/017/ERR14390417/ERR14390417_2.fastq.gz
ERR14390445,RCN13462,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/045/ERR14390445/ERR14390445_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/045/ERR14390445/ERR14390445_2.fastq.gz
ERR14390446,RCN13462,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/046/ERR14390446/ERR14390446_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/046/ERR14390446/ERR14390446_2.fastq.gz
ERR14390476,RCN13473,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/076/ERR14390476/ERR14390476_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/076/ERR14390476/ERR14390476_2.fastq.gz
ERR14390485,RCN13476,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/085/ERR14390485/ERR14390485_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/085/ERR14390485/ERR14390485_2.fastq.gz
ERR14390489,RCN13477,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/089/ERR14390489/ERR14390489_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/089/ERR14390489/ERR14390489_2.fastq.gz
ERR14390511,RCN13485,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/011/ERR14390511/ERR14390511_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/011/ERR14390511/ERR14390511_2.fastq.gz
ERR14390512,RCN13485,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/012/ERR14390512/ERR14390512_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/012/ERR14390512/ERR14390512_2.fastq.gz
ERR14390542,RCN13495,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/042/ERR14390542/ERR14390542_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/042/ERR14390542/ERR14390542_2.fastq.gz
ERR14390543,RCN13495,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/043/ERR14390543/ERR14390543_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/043/ERR14390543/ERR14390543_2.fastq.gz
ERR14390554,RCN13499,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/054/ERR14390554/ERR14390554_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/054/ERR14390554/ERR14390554_2.fastq.gz
ERR14390555,RCN13499,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/055/ERR14390555/ERR14390555_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/055/ERR14390555/ERR14390555_2.fastq.gz
ERR14390561,RCN13501,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/061/ERR14390561/ERR14390561_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/061/ERR14390561/ERR14390561_2.fastq.gz
ERR14390598,RCN13515,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/098/ERR14390598/ERR14390598_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/098/ERR14390598/ERR14390598_2.fastq.gz
ERR14390628,RCN13527,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/028/ERR14390628/ERR14390628_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/028/ERR14390628/ERR14390628_2.fastq.gz
ERR14390632,RCN13528,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/032/ERR14390632/ERR14390632_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/032/ERR14390632/ERR14390632_2.fastq.gz
ERR14390633,RCN13528,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/033/ERR14390633/ERR14390633_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/033/ERR14390633/ERR14390633_2.fastq.gz
ERR14390669,RCN13540,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/069/ERR14390669/ERR14390669_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/069/ERR14390669/ERR14390669_2.fastq.gz
ERR15625950,RCN13412,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/050/ERR15625950/ERR15625950_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/050/ERR15625950/ERR15625950_2.fastq.gz
ERR15625953,RCN13415,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/053/ERR15625953/ERR15625953_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/053/ERR15625953/ERR15625953_2.fastq.gz
ERR15626005,RCN13473,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/005/ERR15626005/ERR15626005_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/005/ERR15626005/ERR15626005_2.fastq.gz
ERR15626008,RCN13476,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/008/ERR15626008/ERR15626008_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/008/ERR15626008/ERR15626008_2.fastq.gz
ERR15626009,RCN13477,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/009/ERR15626009/ERR15626009_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/009/ERR15626009/ERR15626009_2.fastq.gz
ERR15626033,RCN13501,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/033/ERR15626033/ERR15626033_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/033/ERR15626033/ERR15626033_2.fastq.gz
ERR15626045,RCN13515,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/045/ERR15626045/ERR15626045_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/045/ERR15626045/ERR15626045_2.fastq.gz
ERR15626055,RCN13527,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/055/ERR15626055/ERR15626055_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/055/ERR15626055/ERR15626055_2.fastq.gz
ERR15626067,RCN13540,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/067/ERR15626067/ERR15626067_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/067/ERR15626067/ERR15626067_2.fastq.gz
ERR14390469,RCN13471,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/069/ERR14390469/ERR14390469_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/069/ERR14390469/ERR14390469_2.fastq.gz
ERR14390470,RCN13471,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/070/ERR14390470/ERR14390470_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/070/ERR14390470/ERR14390470_2.fastq.gz
ERR14390577,RCN13507,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/077/ERR14390577/ERR14390577_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/077/ERR14390577/ERR14390577_2.fastq.gz
ERR14390578,RCN13507,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/078/ERR14390578/ERR14390578_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/078/ERR14390578/ERR14390578_2.fastq.gz
ERR14390601,RCN13516,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/001/ERR14390601/ERR14390601_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/001/ERR14390601/ERR14390601_2.fastq.gz
ERR14390602,RCN13516,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/002/ERR14390602/ERR14390602_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/002/ERR14390602/ERR14390602_2.fastq.gz
ERR14390603,RCN13516,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/003/ERR14390603/ERR14390603_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/003/ERR14390603/ERR14390603_2.fastq.gz
ERR14390673,RCN13542,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/073/ERR14390673/ERR14390673_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/073/ERR14390673/ERR14390673_2.fastq.gz
ERR14390674,RCN13542,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/074/ERR14390674/ERR14390674_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/074/ERR14390674/ERR14390674_2.fastq.gz
ERR14390675,RCN13542,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/075/ERR14390675/ERR14390675_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/075/ERR14390675/ERR14390675_2.fastq.gz
ERR15626003,RCN13471,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/003/ERR15626003/ERR15626003_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/003/ERR15626003/ERR15626003_2.fastq.gz
ERR15626038,RCN13507,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/038/ERR15626038/ERR15626038_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/038/ERR15626038/ERR15626038_2.fastq.gz
ERR14390625,RCN13526,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/025/ERR14390625/ERR14390625_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/025/ERR14390625/ERR14390625_2.fastq.gz
ERR14390627,RCN13526,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/027/ERR14390627/ERR14390627_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/027/ERR14390627/ERR14390627_2.fastq.gz
ERR15626054,RCN13526,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/054/ERR15626054/ERR15626054_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/054/ERR15626054/ERR15626054_2.fastq.gz
ERR14390688,RCN13548,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/088/ERR14390688/ERR14390688_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/088/ERR14390688/ERR14390688_2.fastq.gz
ERR14390705,RCN13554,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/005/ERR14390705/ERR14390705_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/005/ERR14390705/ERR14390705_2.fastq.gz
ERR14390712,RCN13557,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/012/ERR14390712/ERR14390712_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/012/ERR14390712/ERR14390712_2.fastq.gz
ERR14390717,RCN13558,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/017/ERR14390717/ERR14390717_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/017/ERR14390717/ERR14390717_2.fastq.gz
ERR14390732,RCN13563,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/032/ERR14390732/ERR14390732_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/032/ERR14390732/ERR14390732_2.fastq.gz
ERR14390735,RCN13564,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/035/ERR14390735/ERR14390735_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/035/ERR14390735/ERR14390735_2.fastq.gz
ERR14390742,RCN13567,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/042/ERR14390742/ERR14390742_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/042/ERR14390742/ERR14390742_2.fastq.gz
ERR14390751,RCN13570,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/051/ERR14390751/ERR14390751_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/051/ERR14390751/ERR14390751_2.fastq.gz
ERR14390774,RCN13578,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/074/ERR14390774/ERR14390774_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/074/ERR14390774/ERR14390774_2.fastq.gz
ERR14390951,RCN14220,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/051/ERR14390951/ERR14390951_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/051/ERR14390951/ERR14390951_2.fastq.gz
ERR14390969,RCN14226,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/069/ERR14390969/ERR14390969_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/069/ERR14390969/ERR14390969_2.fastq.gz
ERR14390990,RCN14233,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/090/ERR14390990/ERR14390990_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/090/ERR14390990/ERR14390990_2.fastq.gz
ERR14391071,RCN14262,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/071/ERR14391071/ERR14391071_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/071/ERR14391071/ERR14391071_2.fastq.gz
ERR14391080,RCN14265,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/080/ERR14391080/ERR14391080_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/080/ERR14391080/ERR14391080_2.fastq.gz
ERR14391091,RCN14269,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/091/ERR14391091/ERR14391091_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/091/ERR14391091/ERR14391091_2.fastq.gz
ERR14391111,RCN14276,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/011/ERR14391111/ERR14391111_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/011/ERR14391111/ERR14391111_2.fastq.gz
ERR14391115,RCN14277,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/015/ERR14391115/ERR14391115_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/015/ERR14391115/ERR14391115_2.fastq.gz
ERR14391120,RCN14279,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/020/ERR14391120/ERR14391120_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/020/ERR14391120/ERR14391120_2.fastq.gz
ERR15626098,RCN13571,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/098/ERR15626098/ERR15626098_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/098/ERR15626098/ERR15626098_2.fastq.gz
ERR14390683,RCN13545,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/083/ERR14390683/ERR14390683_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/083/ERR14390683/ERR14390683_2.fastq.gz
ERR14390684,RCN13545,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/084/ERR14390684/ERR14390684_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/084/ERR14390684/ERR14390684_2.fastq.gz
ERR14390721,RCN13560,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/021/ERR14390721/ERR14390721_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR143/021/ERR14390721/ERR14390721_2.fastq.gz
