file,count
ERR14393608_1.fastq.gz,41152
ERR14393609_1.fastq.gz,1240
ERR14393610_1.fastq.gz,44128
ERR14393611_1.fastq.gz,38971
ERR14393612_1.fastq.gz,1762
ERR14393613_1.fastq.gz,46676
ERR14393614_1.fastq.gz,45292
ERR14393615_1.fastq.gz,2810
ERR14393619_1.fastq.gz,19758
ERR14393620_1.fastq.gz,36779
ERR14393621_1.fastq.gz,1359
ERR14393625_1.fastq.gz,16429
ERR14393626_1.fastq.gz,32200
ERR14393627_1.fastq.gz,719
ERR14393631_1.fastq.gz,48631
ERR14393632_1.fastq.gz,47016
ERR14393633_1.fastq.gz,2587
ERR14393637_1.fastq.gz,36014
ERR14393638_1.fastq.gz,42911
ERR14393639_1.fastq.gz,974
ERR14393640_1.fastq.gz,25536
ERR14393641_1.fastq.gz,41025
ERR14393642_1.fastq.gz,1134
ERR14393655_1.fastq.gz,36227
ERR14393656_1.fastq.gz,39862
ERR14393657_1.fastq.gz,1397
ERR14393661_1.fastq.gz,37505
ERR14393662_1.fastq.gz,32519
ERR14393663_1.fastq.gz,303
ERR14393667_1.fastq.gz,26052
ERR14393668_1.fastq.gz,36286
ERR14393669_1.fastq.gz,1776
ERR14393676_1.fastq.gz,10869
ERR14393677_1.fastq.gz,6884
ERR14393678_1.fastq.gz,663
ERR14393679_1.fastq.gz,42142
ERR14393680_1.fastq.gz,53518
ERR14393681_1.fastq.gz,1447
ERR14393700_1.fastq.gz,26691
ERR14393701_1.fastq.gz,49894
ERR14393702_1.fastq.gz,1386
ERR14393709_1.fastq.gz,18376
ERR14393710_1.fastq.gz,10715
ERR14393711_1.fastq.gz,1319
ERR14393724_1.fastq.gz,30777
ERR14393725_1.fastq.gz,49761
ERR14393726_1.fastq.gz,2101
ERR14393727_1.fastq.gz,24698
ERR14393728_1.fastq.gz,23785
ERR14393729_1.fastq.gz,700
ERR14393730_1.fastq.gz,15705
ERR14393731_1.fastq.gz,46808
ERR14393732_1.fastq.gz,748
ERR14393751_1.fastq.gz,37841
ERR14393752_1.fastq.gz,47397
ERR14393753_1.fastq.gz,1776
ERR14393760_1.fastq.gz,27739
ERR14393761_1.fastq.gz,24902
ERR14393762_1.fastq.gz,444
ERR14393763_1.fastq.gz,30381
ERR14393764_1.fastq.gz,44211
ERR14393765_1.fastq.gz,1084
ERR14393766_1.fastq.gz,54283
ERR14393767_1.fastq.gz,47641
ERR14393768_1.fastq.gz,1133
ERR14393772_1.fastq.gz,54663
ERR14393773_1.fastq.gz,78617
ERR14393774_1.fastq.gz,4230
ERR14393775_1.fastq.gz,29859
ERR14393776_1.fastq.gz,47239
ERR14393777_1.fastq.gz,1590
ERR14393787_1.fastq.gz,42170
ERR14393788_1.fastq.gz,50531
ERR14393789_1.fastq.gz,960
ERR14393790_1.fastq.gz,48965
ERR14393791_1.fastq.gz,50017
ERR14393792_1.fastq.gz,1825
ERR14393793_1.fastq.gz,33119
ERR14393794_1.fastq.gz,55576
ERR14393795_1.fastq.gz,2202
ERR14393796_1.fastq.gz,55435
ERR14393797_1.fastq.gz,54524
ERR14393798_1.fastq.gz,2101
ERR14393799_1.fastq.gz,47334
ERR14393800_1.fastq.gz,38584
ERR14393801_1.fastq.gz,1678
ERR14393808_1.fastq.gz,37580
ERR14393809_1.fastq.gz,39476
ERR14393810_1.fastq.gz,1470
ERR14393814_1.fastq.gz,68315
ERR14393815_1.fastq.gz,66319
ERR14393816_1.fastq.gz,3083
ERR14393820_1.fastq.gz,53476
ERR14393821_1.fastq.gz,49914
ERR14393822_1.fastq.gz,2228
ERR14393835_1.fastq.gz,44608
ERR14393836_1.fastq.gz,52513
ERR14393837_1.fastq.gz,2121
ERR14393838_1.fastq.gz,46065
ERR14393839_1.fastq.gz,19367
ERR14393840_1.fastq.gz,1707
ERR14393841_1.fastq.gz,30314
ERR14393842_1.fastq.gz,55821
ERR14393843_1.fastq.gz,2473
ERR14393856_1.fastq.gz,32631
ERR14393857_1.fastq.gz,31085
ERR14393858_1.fastq.gz,1217
ERR14393859_1.fastq.gz,41481
ERR14393860_1.fastq.gz,37192
ERR14393861_1.fastq.gz,1391
ERR14393865_1.fastq.gz,68399
ERR14393866_1.fastq.gz,58719
ERR14393867_1.fastq.gz,1448
ERR14393868_1.fastq.gz,60346
ERR14393869_1.fastq.gz,57651
ERR14393870_1.fastq.gz,2276
ERR14393874_1.fastq.gz,35753
ERR14393875_1.fastq.gz,37419
ERR14393876_1.fastq.gz,1183
ERR14393877_1.fastq.gz,49450
ERR14393878_1.fastq.gz,42376
ERR14393879_1.fastq.gz,1404
ERR14393883_1.fastq.gz,58489
ERR14393884_1.fastq.gz,44089
ERR14393885_1.fastq.gz,2021
ERR14393886_1.fastq.gz,45693
ERR14393887_1.fastq.gz,40141
ERR14393888_1.fastq.gz,2032
ERR14393892_1.fastq.gz,32695
ERR14393893_1.fastq.gz,33908
ERR14393894_1.fastq.gz,1082
ERR14393895_1.fastq.gz,36872
ERR14393896_1.fastq.gz,31415
ERR14393897_1.fastq.gz,1849
ERR14393898_1.fastq.gz,35301
ERR14393899_1.fastq.gz,48478
ERR14393900_1.fastq.gz,2411
ERR14393916_1.fastq.gz,38567
ERR14393917_1.fastq.gz,39959
ERR14393918_1.fastq.gz,1588
ERR14393925_1.fastq.gz,33042
ERR14393926_1.fastq.gz,28185
ERR14393927_1.fastq.gz,1054
ERR14393928_1.fastq.gz,43502
ERR14393929_1.fastq.gz,29833
ERR14393930_1.fastq.gz,1175
ERR14393934_1.fastq.gz,49163
ERR14393935_1.fastq.gz,39340
ERR14393936_1.fastq.gz,1785
ERR14393937_1.fastq.gz,49195
ERR14393938_1.fastq.gz,46432
ERR14393939_1.fastq.gz,1652
ERR14393940_1.fastq.gz,40667
ERR14393941_1.fastq.gz,40651
ERR14393942_1.fastq.gz,1049
ERR14393946_1.fastq.gz,26497
ERR14393947_1.fastq.gz,29669
ERR14393948_1.fastq.gz,817
ERR14393949_1.fastq.gz,30820
ERR14393950_1.fastq.gz,34941
ERR14393951_1.fastq.gz,1450
ERR14393952_1.fastq.gz,30086
ERR14393953_1.fastq.gz,7396
ERR14393954_1.fastq.gz,1990
ERR14393991_1.fastq.gz,39534
ERR14393992_1.fastq.gz,55999
ERR14393993_1.fastq.gz,653
ERR14394000_1.fastq.gz,55427
ERR14394001_1.fastq.gz,57725
ERR14394002_1.fastq.gz,2201
ERR14394003_1.fastq.gz,33753
ERR14394004_1.fastq.gz,45202
ERR14394005_1.fastq.gz,2275
ERR14394012_1.fastq.gz,12671
ERR14394013_1.fastq.gz,53731
ERR14394014_1.fastq.gz,1628
ERR14394015_1.fastq.gz,13861
ERR14394016_1.fastq.gz,36472
ERR14394017_1.fastq.gz,1398
ERR14394021_1.fastq.gz,50096
ERR14394022_1.fastq.gz,45177
ERR14394023_1.fastq.gz,1065
ERR14394033_1.fastq.gz,32933
ERR14394034_1.fastq.gz,48475
ERR14394035_1.fastq.gz,1029
ERR14394042_1.fastq.gz,35717
ERR14394043_1.fastq.gz,3139
ERR14394044_1.fastq.gz,1015
ERR14394045_1.fastq.gz,49647
ERR14394046_1.fastq.gz,44181
ERR14394047_1.fastq.gz,1089
ERR14394060_1.fastq.gz,36787
ERR14394061_1.fastq.gz,19814
ERR14394062_1.fastq.gz,1042
ERR14394063_1.fastq.gz,50778
ERR14394064_1.fastq.gz,58564
ERR14394065_1.fastq.gz,1383
ERR14394066_1.fastq.gz,53351
ERR14394067_1.fastq.gz,61381
ERR14394068_1.fastq.gz,1674
ERR14394078_1.fastq.gz,37634
ERR14394079_1.fastq.gz,39964
ERR14394080_1.fastq.gz,993
ERR14394081_1.fastq.gz,38509
ERR14394082_1.fastq.gz,35623
ERR14394083_1.fastq.gz,833
ERR14394123_1.fastq.gz,27965
ERR14394124_1.fastq.gz,31759
ERR14394125_1.fastq.gz,195
ERR14394129_1.fastq.gz,27316
ERR14394130_1.fastq.gz,31122
ERR14394131_1.fastq.gz,643
ERR14394138_1.fastq.gz,36251
ERR14394139_1.fastq.gz,5487
ERR14394140_1.fastq.gz,1260
ERR14394144_1.fastq.gz,12933
ERR14394145_1.fastq.gz,4595
ERR14394146_1.fastq.gz,1709
ERR14394147_1.fastq.gz,35969
ERR14394148_1.fastq.gz,57193
ERR14394149_1.fastq.gz,1329
ERR14394165_1.fastq.gz,34838
ERR14394166_1.fastq.gz,41949
ERR14394167_1.fastq.gz,320
ERR14394168_1.fastq.gz,10171
ERR14394169_1.fastq.gz,41626
ERR14394170_1.fastq.gz,1588
ERR14394171_1.fastq.gz,23659
ERR14394172_1.fastq.gz,36407
ERR14394173_1.fastq.gz,1576
ERR14394195_1.fastq.gz,17891
ERR14394196_1.fastq.gz,37707
ERR14394197_1.fastq.gz,1499
ERR14394210_1.fastq.gz,72940
ERR14394211_1.fastq.gz,53846
ERR14394212_1.fastq.gz,920
ERR14394231_1.fastq.gz,63430
ERR14394232_1.fastq.gz,51350
ERR14394233_1.fastq.gz,1443
ERR14394240_1.fastq.gz,17643
ERR14394241_1.fastq.gz,48063
ERR14394242_1.fastq.gz,1304
ERR14394258_1.fastq.gz,66736
ERR14394259_1.fastq.gz,47832
ERR14394260_1.fastq.gz,1919
ERR14394273_1.fastq.gz,48761
ERR14394274_1.fastq.gz,45057
ERR14394275_1.fastq.gz,2090
ERR14394276_1.fastq.gz,35635
ERR14394277_1.fastq.gz,48302
ERR14394278_1.fastq.gz,1629
ERR14394279_1.fastq.gz,16310
ERR14394280_1.fastq.gz,32765
ERR14394281_1.fastq.gz,934
ERR14394282_1.fastq.gz,87747
ERR14394283_1.fastq.gz,51752
ERR14394284_1.fastq.gz,2017
ERR14394285_1.fastq.gz,38162
ERR14394286_1.fastq.gz,39754
ERR14394287_1.fastq.gz,88
ERR14394288_1.fastq.gz,66248
ERR14394289_1.fastq.gz,39246
ERR14394290_1.fastq.gz,108
ERR14394294_1.fastq.gz,39819
ERR14394295_1.fastq.gz,34630
ERR14394296_1.fastq.gz,1774
ERR14394297_1.fastq.gz,44739
ERR14394298_1.fastq.gz,34818
ERR14394299_1.fastq.gz,1188
ERR14394303_1.fastq.gz,4717
ERR14394304_1.fastq.gz,23457
ERR14394305_1.fastq.gz,91
ERR14394315_1.fastq.gz,85217
ERR14394316_1.fastq.gz,65037
ERR14394317_1.fastq.gz,1858
ERR14394327_1.fastq.gz,52520
ERR14394328_1.fastq.gz,38819
ERR14394329_1.fastq.gz,2194
ERR14394330_1.fastq.gz,47201
ERR14394331_1.fastq.gz,44360
ERR14394332_1.fastq.gz,304
ERR14394333_1.fastq.gz,51150
ERR14394334_1.fastq.gz,37619
ERR14394335_1.fastq.gz,603
ERR14394336_1.fastq.gz,63470
ERR14394337_1.fastq.gz,39193
ERR14394338_1.fastq.gz,789
ERR14394339_1.fastq.gz,67308
ERR14394340_1.fastq.gz,40344
ERR14394341_1.fastq.gz,775
ERR14394348_1.fastq.gz,61786
ERR14394349_1.fastq.gz,38256
ERR14394350_1.fastq.gz,825
ERR14394357_1.fastq.gz,51345
ERR14394358_1.fastq.gz,42471
ERR14394359_1.fastq.gz,1150
ERR14394360_1.fastq.gz,34780
ERR14394361_1.fastq.gz,46982
ERR14394362_1.fastq.gz,1365
ERR14394372_1.fastq.gz,44493
ERR14394373_1.fastq.gz,29099
ERR14394374_1.fastq.gz,343
ERR14394381_1.fastq.gz,17187
ERR14394382_1.fastq.gz,30818
ERR14394383_1.fastq.gz,696
ERR14394384_1.fastq.gz,37948
ERR14394385_1.fastq.gz,43947
ERR14394386_1.fastq.gz,1743
ERR14394390_1.fastq.gz,20177
ERR14394391_1.fastq.gz,34065
ERR14394392_1.fastq.gz,238
ERR14394393_1.fastq.gz,33115
ERR14394394_1.fastq.gz,28421
ERR14394395_1.fastq.gz,1336
ERR14394396_1.fastq.gz,39918
ERR14394397_1.fastq.gz,33651
ERR14394398_1.fastq.gz,693
ERR14394399_1.fastq.gz,16771
ERR14394400_1.fastq.gz,41509
ERR14394401_1.fastq.gz,1525
ERR14394402_1.fastq.gz,62320
ERR14394403_1.fastq.gz,43124
ERR14394404_1.fastq.gz,1415
ERR14394405_1.fastq.gz,46483
ERR14394406_1.fastq.gz,52176
ERR14394407_1.fastq.gz,1453
ERR14394408_1.fastq.gz,19177
ERR14394409_1.fastq.gz,45746
ERR14394410_1.fastq.gz,1196
ERR14394414_1.fastq.gz,23620
ERR14394415_1.fastq.gz,41542
ERR14394416_1.fastq.gz,896
ERR14394423_1.fastq.gz,15946
ERR14394424_1.fastq.gz,40107
ERR14394425_1.fastq.gz,1676
ERR14394426_1.fastq.gz,55389
ERR14394427_1.fastq.gz,45849
ERR14394428_1.fastq.gz,1955
ERR14394429_1.fastq.gz,35064
ERR14394430_1.fastq.gz,10167
ERR14394431_1.fastq.gz,1927
ERR14394441_1.fastq.gz,8744
ERR14394442_1.fastq.gz,36008
ERR14394443_1.fastq.gz,792
ERR14394450_1.fastq.gz,29625
ERR14394451_1.fastq.gz,37851
ERR14394452_1.fastq.gz,1135
ERR14394453_1.fastq.gz,17054
ERR14394454_1.fastq.gz,35788
ERR14394455_1.fastq.gz,448
ERR14394462_1.fastq.gz,46628
ERR14394463_1.fastq.gz,35998
ERR14394464_1.fastq.gz,460
ERR14394465_1.fastq.gz,65797
ERR14394466_1.fastq.gz,57636
ERR14394467_1.fastq.gz,632
ERR14394468_1.fastq.gz,14697
ERR14394469_1.fastq.gz,36169
ERR14394470_1.fastq.gz,300
ERR14394477_1.fastq.gz,6328
ERR14394478_1.fastq.gz,18815
ERR14394479_1.fastq.gz,21
ERR14394480_1.fastq.gz,5375
ERR14394481_1.fastq.gz,7600
ERR14394482_1.fastq.gz,914
ERR14394486_1.fastq.gz,60548
ERR14394487_1.fastq.gz,49774
ERR14394488_1.fastq.gz,545
ERR14394492_1.fastq.gz,10939
ERR14394493_1.fastq.gz,33875
ERR14394494_1.fastq.gz,520
ERR14394498_1.fastq.gz,17044
ERR14394499_1.fastq.gz,33176
ERR14394500_1.fastq.gz,1588
ERR14394501_1.fastq.gz,11234
ERR14394502_1.fastq.gz,34753
ERR14394503_1.fastq.gz,723
ERR14394504_1.fastq.gz,6466
ERR14394505_1.fastq.gz,5681
ERR14394506_1.fastq.gz,1033
ERR14394510_1.fastq.gz,65978
ERR14394511_1.fastq.gz,49968
ERR14394512_1.fastq.gz,1987
ERR14394513_1.fastq.gz,73192
ERR14394514_1.fastq.gz,42058
ERR14394515_1.fastq.gz,1207
ERR14394516_1.fastq.gz,15933
ERR14394517_1.fastq.gz,36124
ERR14394518_1.fastq.gz,484
ERR14394522_1.fastq.gz,58744
ERR14394523_1.fastq.gz,42040
ERR14394524_1.fastq.gz,1567
ERR14394525_1.fastq.gz,6156
ERR14394526_1.fastq.gz,7311
ERR14394527_1.fastq.gz,364
ERR14394528_1.fastq.gz,10774
ERR14394529_1.fastq.gz,28445
ERR14394530_1.fastq.gz,449
ERR14394531_1.fastq.gz,96442
ERR14394532_1.fastq.gz,60984
ERR14394533_1.fastq.gz,2168
ERR14394534_1.fastq.gz,66280
ERR14394535_1.fastq.gz,41166
ERR14394536_1.fastq.gz,1317
ERR14394537_1.fastq.gz,44064
ERR14394538_1.fastq.gz,49097
ERR14394539_1.fastq.gz,915
ERR14394546_1.fastq.gz,45364
ERR14394547_1.fastq.gz,30767
ERR14394548_1.fastq.gz,1298
ERR14394549_1.fastq.gz,8388
ERR14394550_1.fastq.gz,3260
ERR14394551_1.fastq.gz,296
ERR14394555_1.fastq.gz,36649
ERR14394556_1.fastq.gz,19487
ERR14394557_1.fastq.gz,1264
ERR14394558_1.fastq.gz,36671
ERR14394559_1.fastq.gz,44939
ERR14394560_1.fastq.gz,1433
ERR14394561_1.fastq.gz,34884
ERR14394562_1.fastq.gz,46064
ERR14394563_1.fastq.gz,684
ERR14394567_1.fastq.gz,35715
ERR14394568_1.fastq.gz,37046
ERR14394569_1.fastq.gz,754
ERR14394570_1.fastq.gz,30146
ERR14394571_1.fastq.gz,33693
ERR14394572_1.fastq.gz,996
ERR14394573_1.fastq.gz,6512
ERR14394574_1.fastq.gz,3222
ERR14394575_1.fastq.gz,656
ERR14394576_1.fastq.gz,19413
ERR14394577_1.fastq.gz,38488
ERR14394578_1.fastq.gz,583
ERR14394579_1.fastq.gz,59588
ERR14394580_1.fastq.gz,39213
ERR14394581_1.fastq.gz,1898
ERR14394582_1.fastq.gz,81470
ERR14394583_1.fastq.gz,55439
ERR14394584_1.fastq.gz,1696
ERR14394591_1.fastq.gz,50555
ERR14394592_1.fastq.gz,36475
ERR14394593_1.fastq.gz,1727
ERR14394594_1.fastq.gz,10884
ERR14394595_1.fastq.gz,6920
ERR14394596_1.fastq.gz,660
ERR14394597_1.fastq.gz,64709
ERR14394598_1.fastq.gz,49622
ERR14394599_1.fastq.gz,1414
ERR14394600_1.fastq.gz,58671
ERR14394601_1.fastq.gz,40109
ERR14394602_1.fastq.gz,1037
ERR14394603_1.fastq.gz,69083
ERR14394604_1.fastq.gz,48358
ERR14394605_1.fastq.gz,1457
ERR14394606_1.fastq.gz,34442
ERR14394607_1.fastq.gz,38393
ERR14394608_1.fastq.gz,105
ERR14394618_1.fastq.gz,10703
ERR14394619_1.fastq.gz,9887
ERR14394620_1.fastq.gz,191
ERR14394621_1.fastq.gz,64228
ERR14394622_1.fastq.gz,49519
ERR14394623_1.fastq.gz,1320
ERR14394624_1.fastq.gz,66378
ERR14394625_1.fastq.gz,34489
ERR14394626_1.fastq.gz,1127
ERR14394630_1.fastq.gz,33970
ERR14394631_1.fastq.gz,39674
ERR14394632_1.fastq.gz,733
ERR14394633_1.fastq.gz,37606
ERR14394634_1.fastq.gz,30234
ERR14394635_1.fastq.gz,972
ERR14394639_1.fastq.gz,38098
ERR14394640_1.fastq.gz,21692
ERR14394641_1.fastq.gz,1002
ERR14394645_1.fastq.gz,44922
ERR14394646_1.fastq.gz,35110
ERR14394647_1.fastq.gz,1628
ERR14394648_1.fastq.gz,29668
ERR14394649_1.fastq.gz,33562
ERR14394650_1.fastq.gz,1258
ERR14394651_1.fastq.gz,12944
ERR14394652_1.fastq.gz,41498
ERR14394653_1.fastq.gz,1049
ERR14394660_1.fastq.gz,40897
ERR14394661_1.fastq.gz,26943
ERR14394662_1.fastq.gz,1297
ERR14394663_1.fastq.gz,7432
ERR14394664_1.fastq.gz,32193
ERR14394665_1.fastq.gz,499
ERR14394666_1.fastq.gz,17521
ERR14394667_1.fastq.gz,25395
ERR14394668_1.fastq.gz,1033
ERR14394669_1.fastq.gz,49229
ERR14394670_1.fastq.gz,52503
ERR14394671_1.fastq.gz,1991
ERR14394672_1.fastq.gz,35431
ERR14394673_1.fastq.gz,25277
ERR14394674_1.fastq.gz,726
ERR14394678_1.fastq.gz,6841
ERR14394679_1.fastq.gz,10637
ERR14394680_1.fastq.gz,665
ERR14394681_1.fastq.gz,41031
ERR14394682_1.fastq.gz,26267
ERR14394683_1.fastq.gz,1075
ERR14394684_1.fastq.gz,26209
ERR14394685_1.fastq.gz,29077
ERR14394686_1.fastq.gz,1268
ERR14394687_1.fastq.gz,13241
ERR14394688_1.fastq.gz,32797
ERR14394689_1.fastq.gz,1029
ERR14394690_1.fastq.gz,37836
ERR14394691_1.fastq.gz,37481
ERR14394692_1.fastq.gz,1343
ERR14394693_1.fastq.gz,29401
ERR14394694_1.fastq.gz,35555
ERR14394695_1.fastq.gz,1387
ERR14394696_1.fastq.gz,45390
ERR14394697_1.fastq.gz,31158
ERR14394698_1.fastq.gz,270
ERR14394699_1.fastq.gz,15745
ERR14394700_1.fastq.gz,27238
ERR14394701_1.fastq.gz,603
ERR14394708_1.fastq.gz,17093
ERR14394709_1.fastq.gz,29694
ERR14394710_1.fastq.gz,1043
ERR14394711_1.fastq.gz,7098
ERR14394712_1.fastq.gz,18541
ERR14394713_1.fastq.gz,1144
ERR14394717_1.fastq.gz,36826
ERR14394718_1.fastq.gz,24914
ERR14394719_1.fastq.gz,431
ERR14394720_1.fastq.gz,17367
ERR14394721_1.fastq.gz,32576
ERR14394722_1.fastq.gz,106
ERR14394723_1.fastq.gz,39012
ERR14394724_1.fastq.gz,26288
ERR14394725_1.fastq.gz,756
ERR14394726_1.fastq.gz,21800
ERR14394727_1.fastq.gz,22273
ERR14394728_1.fastq.gz,495
ERR14394729_1.fastq.gz,30412
ERR14394730_1.fastq.gz,23958
ERR14394731_1.fastq.gz,921
ERR14394732_1.fastq.gz,23406
ERR14394733_1.fastq.gz,17301
ERR14394734_1.fastq.gz,456
ERR14394735_1.fastq.gz,27146
ERR14394736_1.fastq.gz,22698
ERR14394737_1.fastq.gz,961
ERR14394738_1.fastq.gz,15033
ERR14394739_1.fastq.gz,11483
ERR14394740_1.fastq.gz,392
ERR14394741_1.fastq.gz,27728
ERR14394742_1.fastq.gz,20861
ERR14394743_1.fastq.gz,16
ERR14394744_1.fastq.gz,37173
ERR14394745_1.fastq.gz,24467
ERR14394746_1.fastq.gz,1052
ERR14394747_1.fastq.gz,38671
ERR14394748_1.fastq.gz,36807
ERR14394749_1.fastq.gz,1013
ERR14394750_1.fastq.gz,52840
ERR14394751_1.fastq.gz,44339
ERR14394752_1.fastq.gz,1558
ERR14394753_1.fastq.gz,36861
ERR14394754_1.fastq.gz,28428
ERR14394755_1.fastq.gz,972
ERR14394756_1.fastq.gz,40863
ERR14394757_1.fastq.gz,29214
ERR14394758_1.fastq.gz,757
ERR14394759_1.fastq.gz,33844
ERR14394760_1.fastq.gz,27650
ERR14394761_1.fastq.gz,1224
ERR14394762_1.fastq.gz,24842
ERR14394763_1.fastq.gz,20293
ERR14394764_1.fastq.gz,632
ERR14394765_1.fastq.gz,27109
ERR14394766_1.fastq.gz,35197
ERR14394767_1.fastq.gz,910
ERR14394768_1.fastq.gz,38900
ERR14394769_1.fastq.gz,22265
ERR14394770_1.fastq.gz,410
ERR14394771_1.fastq.gz,42024
ERR14394772_1.fastq.gz,35953
ERR14394773_1.fastq.gz,1185
ERR14394774_1.fastq.gz,38307
ERR14394775_1.fastq.gz,34303
ERR14394776_1.fastq.gz,963
ERR14394780_1.fastq.gz,30256
ERR14394781_1.fastq.gz,27727
ERR14394782_1.fastq.gz,759
ERR14394783_1.fastq.gz,29823
ERR14394784_1.fastq.gz,33867
ERR14394785_1.fastq.gz,1057
ERR14394786_1.fastq.gz,28438
ERR14394787_1.fastq.gz,30548
ERR14394788_1.fastq.gz,1050
ERR14394789_1.fastq.gz,22528
ERR14394790_1.fastq.gz,17966
ERR14394791_1.fastq.gz,977
ERR14394792_1.fastq.gz,25797
ERR14394793_1.fastq.gz,18147
ERR14394794_1.fastq.gz,457
ERR14394795_1.fastq.gz,47961
ERR14394796_1.fastq.gz,45048
ERR14394797_1.fastq.gz,1242
ERR14394798_1.fastq.gz,37890
ERR14394799_1.fastq.gz,33518
ERR14394800_1.fastq.gz,796
ERR14394801_1.fastq.gz,30039
ERR14394802_1.fastq.gz,29123
ERR14394803_1.fastq.gz,846
ERR14394804_1.fastq.gz,33885
ERR14394805_1.fastq.gz,24929
ERR14394806_1.fastq.gz,774
ERR14394807_1.fastq.gz,27207
ERR14394808_1.fastq.gz,25447
ERR14394809_1.fastq.gz,860
ERR14394810_1.fastq.gz,23442
ERR14394811_1.fastq.gz,20961
ERR14394812_1.fastq.gz,164
ERR14394813_1.fastq.gz,21969
ERR14394814_1.fastq.gz,20891
ERR14394815_1.fastq.gz,379
ERR14394816_1.fastq.gz,36395
ERR14394817_1.fastq.gz,23347
ERR14394818_1.fastq.gz,763
ERR14394819_1.fastq.gz,31216
ERR14394820_1.fastq.gz,25957
ERR14394821_1.fastq.gz,220
ERR14394825_1.fastq.gz,36707
ERR14394826_1.fastq.gz,33438
ERR14394827_1.fastq.gz,736
ERR14394828_1.fastq.gz,30709
ERR14394829_1.fastq.gz,24102
ERR14394830_1.fastq.gz,591
ERR14394831_1.fastq.gz,33095
ERR14394832_1.fastq.gz,37915
ERR14394833_1.fastq.gz,772
ERR14394834_1.fastq.gz,17295
ERR14394835_1.fastq.gz,15028
ERR14394836_1.fastq.gz,226
ERR14394837_1.fastq.gz,19109
ERR14394838_1.fastq.gz,21032
ERR14394839_1.fastq.gz,544
ERR14394843_1.fastq.gz,34281
ERR14394844_1.fastq.gz,29524
ERR14394845_1.fastq.gz,469
ERR14394846_1.fastq.gz,44984
ERR14394847_1.fastq.gz,40664
ERR14394848_1.fastq.gz,1628
ERR14394849_1.fastq.gz,42555
ERR14394850_1.fastq.gz,36650
ERR14394851_1.fastq.gz,1008
ERR14394855_1.fastq.gz,21848
ERR14394856_1.fastq.gz,24458
ERR14394857_1.fastq.gz,573
ERR14394858_1.fastq.gz,23650
ERR14394859_1.fastq.gz,21879
ERR14394860_1.fastq.gz,395
ERR14394861_1.fastq.gz,23291
ERR14394862_1.fastq.gz,26941
ERR14394863_1.fastq.gz,999
ERR14394864_1.fastq.gz,37780
ERR14394865_1.fastq.gz,28606
ERR14394866_1.fastq.gz,1126
ERR14394873_1.fastq.gz,31956
ERR14394874_1.fastq.gz,29809
ERR14394875_1.fastq.gz,741
ERR14394876_1.fastq.gz,26005
ERR14394877_1.fastq.gz,29534
ERR14394878_1.fastq.gz,336
ERR14394879_1.fastq.gz,24969
ERR14394880_1.fastq.gz,24508
ERR14394881_1.fastq.gz,479
ERR14394885_1.fastq.gz,36319
ERR14394886_1.fastq.gz,30148
ERR14394887_1.fastq.gz,901
ERR14394906_1.fastq.gz,35345
ERR14394907_1.fastq.gz,33824
ERR14394908_1.fastq.gz,901
ERR14394909_1.fastq.gz,31867
ERR14394910_1.fastq.gz,36598
ERR14394911_1.fastq.gz,926
ERR14394918_1.fastq.gz,23086
ERR14394919_1.fastq.gz,20904
ERR14394920_1.fastq.gz,720
ERR14394921_1.fastq.gz,22801
ERR14394922_1.fastq.gz,23935
ERR14394923_1.fastq.gz,485
ERR14394927_1.fastq.gz,45854
ERR14394928_1.fastq.gz,37360
ERR14394929_1.fastq.gz,863
ERR14394930_1.fastq.gz,35125
ERR14394931_1.fastq.gz,30133
ERR14394932_1.fastq.gz,650
ERR14394936_1.fastq.gz,26484
ERR14394937_1.fastq.gz,28742
ERR14394938_1.fastq.gz,277
ERR14394942_1.fastq.gz,25601
ERR14394943_1.fastq.gz,23912
ERR14394944_1.fastq.gz,568
ERR14394951_1.fastq.gz,36816
ERR14394952_1.fastq.gz,32548
ERR14394953_1.fastq.gz,941
ERR14394960_1.fastq.gz,21442
ERR14394961_1.fastq.gz,28388
ERR14394962_1.fastq.gz,742
ERR14394963_1.fastq.gz,17212
ERR14394964_1.fastq.gz,13876
ERR14394965_1.fastq.gz,948
ERR14394969_1.fastq.gz,10619
ERR14394970_1.fastq.gz,19023
ERR14394971_1.fastq.gz,313
ERR14394972_1.fastq.gz,34532
ERR14394973_1.fastq.gz,35005
ERR14394974_1.fastq.gz,1097
ERR14394981_1.fastq.gz,30264
ERR14394982_1.fastq.gz,29098
ERR14394983_1.fastq.gz,548
ERR14394984_1.fastq.gz,23882
ERR14394985_1.fastq.gz,24609
ERR14394986_1.fastq.gz,456
ERR14394993_1.fastq.gz,26570
ERR14394994_1.fastq.gz,21898
ERR14394995_1.fastq.gz,790
ERR14394996_1.fastq.gz,23168
ERR14394997_1.fastq.gz,18912
ERR14394998_1.fastq.gz,801
ERR14394999_1.fastq.gz,24352
ERR14395000_1.fastq.gz,22276
ERR14395001_1.fastq.gz,759
ERR14395008_1.fastq.gz,33741
ERR14395009_1.fastq.gz,33919
ERR14395010_1.fastq.gz,1042
ERR14395011_1.fastq.gz,32750
ERR14395012_1.fastq.gz,31738
ERR14395013_1.fastq.gz,718
ERR14395014_1.fastq.gz,47154
ERR14395015_1.fastq.gz,48724
